Zipcode,Street,Unit,City,Lat,Long,Block Group
90062,1729 W 58TH ST,,Los Angeles,33.98983,-118.30786,060372325001005
90292,583 E WASHINGTON BLVD,,Los Angeles,33.98431,-118.45885,060372739022001
90291,2417 S WALGROVE AVE,,Los Angeles,33.99655,-118.44615,060372738001002
90292,3100 N WASHINGTON BLVD,,Los Angeles,33.98962,-118.44992,060372741004004
91607,12104 W HUSTON ST,,Los Angeles,34.15925,-118.39704,060371240002012
90094,12686 W MILLENNIUM,,Los Angeles,33.97667,-118.41432,060372756043015
90042,1564 N AVENUE 47,,Los Angeles,34.12465,-118.21321,060371834021007
90046,8518 W COLE CREST DR,,Los Angeles,34.10269,-118.37703,060371942003002
90019,4556 W 16TH PL,1/2,Los Angeles,34.04639,-118.33667,060372182202008
90003,441 E 97TH ST,,Los Angeles,33.94843,-118.26588,060372406002000
91311,9801 N INDEPENDENCE AVE,,Los Angeles,34.24828,-118.59096,060371133032006
90065,2619 S MEDLOW AVE,,Los Angeles,34.12797,-118.22376,060371861003002
91307,7557 N QUIMBY AVE,,Los Angeles,34.20746,-118.63118,060371344222009
90065,2662 S MEDLOW AVE,,Los Angeles,34.12696,-118.22411,060371861003012
90731,411 W 4TH ST,,Los Angeles,33.74039,-118.28608,060372962203004
90292,577 E WASHINGTON BLVD,1/2,Los Angeles,33.98413,-118.45914,060372739022001
90059,11219 S HOOPER AVE,,Los Angeles,33.93253,-118.25237,060372426003003
90292,301 E WASHINGTON BLVD,,Los Angeles,33.98055,-118.46467,060372739024013
90292,313 E WASHINGTON BLVD,,Los Angeles,33.98068,-118.46447,060372739024013
91335,18119 W TOPHAM ST,,Los Angeles,34.18082,-118.52811,060371329002016
91352,10839 W CROCKETT ST,,Los Angeles,34.22038,-118.36644,060371222002005
90292,820 E WASHINGTON BLVD,,Los Angeles,33.98808,-118.45202,060372741002000
91326,11729 N MANCHESTER WAY,,Los Angeles,34.28586,-118.57322,060371082022024
90094,5830 S MCCONNELL AVE,,Los Angeles,33.97471,-118.41717,060372756043029
91326,20225 W JUBILEE WAY,,Los Angeles,34.28304,-118.5743,060371082022024
90031,2504 N EASTLAKE AVE,1/4,Los Angeles,34.07577,-118.20769,060371992022009
90015,321 E 12TH ST,,Los Angeles,34.03595,-118.25659,060372079021024
90292,743 E WASHINGTON BLVD,,Los Angeles,33.98754,-118.45369,060372741002004
90011,233 E 43RD ST,,Los Angeles,34.00579,-118.27016,060372285003000
91335,7945 N KEER DR,,Los Angeles,34.2154,-118.53492,060371314003004
90077,2507 N BUSHROD LANE,,Los Angeles,34.11537,-118.44925,060372612001007
90042,126 N AVENUE 63,,Los Angeles,34.11563,-118.18202,060371831011009
91311,9753 N INDEPENDENCE AVE,,Los Angeles,34.24801,-118.59097,060371133032006
90065,4220 E YORK BLVD,,Los Angeles,34.12366,-118.22538,060371862022000
90292,105 E WASHINGTON BLVD,,Los Angeles,33.98004,-118.46553,060372739024019
90292,2929 N WASHINGTON BLVD,,Los Angeles,33.98879,-118.45072,060372741002000
91335,7937 N KEER DR,,Los Angeles,34.21504,-118.53492,060371314003004
90292,2913 N WASHINGTON BLVD,,Los Angeles,33.9885,-118.45127,060372741002000
90065,2754 S MEDLOW AVE,,Los Angeles,34.12527,-118.22557,060371861003011
90292,33 E WASHINGTON BLVD,,Los Angeles,33.97976,-118.46608,060372739025021
91605,7800 N AMPERE AVE,,Los Angeles,34.21199,-118.41796,060371220002006
90293,7812 W MANCHESTER AVE,,Los Angeles,33.9595,-118.43306,060372766081002
90292,2915 N WASHINGTON BLVD,,Los Angeles,33.98853,-118.4512,060372741002000
90293,7825 W TALBERT ST,,Los Angeles,33.95895,-118.43356,060372766081002
91335,7947 N KEER DR,,Los Angeles,34.21548,-118.53492,060371314003004
90292,597 E WASHINGTON BLVD,1/2,Los Angeles,33.98455,-118.45847,060372739022001
90047,1439 W 81ST ST,,Los Angeles,33.9656,-118.30155,060372382004004
90028,6357 W YUCCA ST,,Los Angeles,34.10412,-118.3285,060371902012001
91307,7537 N QUIMBY AVE,,Los Angeles,34.2071,-118.6315,060371344222009
91326,20235 W JUBILEE WAY,,Los Angeles,34.28328,-118.57461,060371082022024
91331,10347 N DIAMOND WAY,,Los Angeles,34.25867,-118.40209,060371047031000
90015,315 W OLYMPIC BLVD,,Los Angeles,34.04202,-118.25873,060372079021003
90049,12528 W THE VISTA,,Los Angeles,34.10623,-118.49068,060372623011011
90292,337 E WASHINGTON BLVD,,Los Angeles,33.98103,-118.46392,060372739024021
90042,645 N AVENUE 64,,Los Angeles,34.11998,-118.17846,060371831011005
90292,151 E WASHINGTON BLVD,,Los Angeles,33.98027,-118.46515,060372739024020
90047,1441 W 81ST ST,,Los Angeles,33.9656,-118.30167,060372382004004
91403,15496 W VENTURA BLVD,,Los Angeles,34.15449,-118.47188,060371414002002
91356,5616 N ETIWANDA AVE,,Los Angeles,34.17312,-118.53062,060371392004000
90292,611 E WASHINGTON BLVD,1/2,Los Angeles,33.98475,-118.45816,060372739022001
90292,3224 N WASHINGTON BLVD,,Los Angeles,33.99037,-118.44846,060372741004004
91311,20881 W PLUMMER ST,,Los Angeles,34.24289,-118.58777,060371133032031
90065,2609 S MEDLOW AVE,,Los Angeles,34.12819,-118.22359,060371861003002
90094,12765 W BLUFF CREEK DR,,Los Angeles,33.97458,-118.41639,060372756043018
90035,1115 S REXFORD DR,,Los Angeles,34.05661,-118.39409,060372691004002
90027,1802 N SERRANO AVE,,Los Angeles,34.10367,-118.30697,060371904021001
90044,12102 S AINSWORTH ST,,Los Angeles,33.92236,-118.28995,060372911101001
90065,2659 W BANBURY PL,,Los Angeles,34.12697,-118.22384,060371861003012
90065,2628 S MEDLOW AVE,,Los Angeles,34.12762,-118.22369,060371861003011
90029,906 N WESTERN AVE,,Los Angeles,34.0865,-118.30896,060371916101003
90065,2640 W BANBURY PL,,Los Angeles,34.12735,-118.22372,060371861003011
90015,317 E 12TH ST,,Los Angeles,34.03597,-118.25663,060372079021024
90011,223 E 30TH ST,1/2,Los Angeles,34.02101,-118.26872,060372246001002
91423,5044 N FULTON AVE,,Los Angeles,34.16261,-118.42226,060371247002004
90094,12689 W BLUFF CREEK DR,,Los Angeles,33.97544,-118.41402,060372756043015
90049,12522 W THE VISTA,,Los Angeles,34.10629,-118.49065,060372623011011
91606,12362 W SYLVAN ST,,Los Angeles,34.18472,-118.40301,060371238001012
90042,5253 E HUB ST,,Los Angeles,34.11683,-118.2018,060371835101000
90042,1576 N AVENUE 47,,Los Angeles,34.12492,-118.2131,060371834021007
91324,19631 W PARTHENIA ST,,Los Angeles,34.22836,-118.56035,060371134241000
90033,703 N SOTO ST,,Los Angeles,34.05058,-118.20578,060372036011005
90065,2601 W HYLER AVE,,Los Angeles,34.12835,-118.22278,060371861003011
90023,2734 E OREGON ST,1/2,Los Angeles,34.03291,-118.21033,060372047002001
91342,13195 N GLADSTONE AVE,,Los Angeles,34.3103,-118.42796,060371061131005
90042,1547 N AVENUE 47,,Los Angeles,34.12426,-118.21358,060371834021006
90061,350 E 120TH ST,,Los Angeles,33.92351,-118.26774,060372410021007
90019,4149 W PICO BLVD,,Los Angeles,34.04792,-118.32627,060372129002000
90292,330 E WASHINGTON BLVD,,Los Angeles,33.98065,-118.46362,060372742021000
90049,2220 N THE TERRACE,,Los Angeles,34.1075,-118.49049,060372623011009
90016,2124 S RIMPAU BLVD,,Los Angeles,34.03647,-118.34474,060372186001002
90292,553 E WASHINGTON BLVD,,Los Angeles,33.98376,-118.45971,060372739022001
91306,7139 N WINNETKA AVE,,Los Angeles,34.20024,-118.57125,060371348012000
90292,20 E WASHINGTON BLVD,,Los Angeles,33.97926,-118.46613,060372742023006
90042,1517 N AVENUE 47,,Los Angeles,34.12346,-118.21385,060371834021006
90019,1400 S 3RD AVE,1/2,Los Angeles,34.04604,-118.31997,060372181201001
90015,311 W OLYMPIC BLVD,,Los Angeles,34.04185,-118.25856,060372079021003
90035,1644 S GARTH AVE,,Los Angeles,34.04783,-118.37719,060372170023000
90292,14 E WASHINGTON BLVD,,Los Angeles,33.97916,-118.4663,060372742023006
90042,1543 N AVENUE 47,,Los Angeles,34.12412,-118.21362,060371834021006
90292,700 E WASHINGTON BLVD,,Los Angeles,33.98667,-118.45432,060372741002005
91307,23066 W COVELLO ST,,Los Angeles,34.20715,-118.62981,060371344222022
90292,715 E WASHINGTON BLVD,,Los Angeles,33.987,-118.45454,060372741002004
90291,102 E WAVE CREST AVE,,Los Angeles,33.9907,-118.47435,060372734031013
91335,7944 N KEER DR,,Los Angeles,34.2154,-118.53476,060371314003004
90292,305 E WASHINGTON BLVD,,Los Angeles,33.98059,-118.46461,060372739024013
90292,3329 N WASHINGTON BLVD,,Los Angeles,33.99084,-118.44752,060372741004001
90049,12558 W THE VISTA,,Los Angeles,34.10608,-118.49119,060372623011011
90019,1701 S WEST BLVD,,Los Angeles,34.04239,-118.33641,060372182203000
91402,14817 W LORNE ST,,Los Angeles,34.21714,-118.45594,060371200201005
90292,37 E WASHINGTON BLVD,,Los Angeles,33.97978,-118.46599,060372739025021
90038,1153 N LILLIAN WAY,,Los Angeles,34.09225,-118.32794,060371908023002
91311,20883 W PLUMMER ST,,Los Angeles,34.24287,-118.58784,060371133032031
90292,2917 N WASHINGTON BLVD,,Los Angeles,33.98857,-118.45113,060372741002000
91311,20877 W PLUMMER ST,,Los Angeles,34.24289,-118.58761,060371133032031
91331,10351 N DIAMOND WAY,,Los Angeles,34.25878,-118.4022,060371047031000
90049,12532 W THE VISTA,,Los Angeles,34.10618,-118.49071,060372623011011
90020,415 S WESTERN AVE,,Los Angeles,34.06663,-118.30937,060372117031003
90292,725 E WASHINGTON BLVD,,Los Angeles,33.98716,-118.45428,060372741002004
90292,565 E WASHINGTON BLVD,,Los Angeles,33.98396,-118.4594,060372739022001
90042,1526 N AVENUE 47,,Los Angeles,34.12358,-118.2135,060371834021007
90011,225 E 30TH ST,,Los Angeles,34.02097,-118.26863,060372246001002
90033,707 N SOTO ST,,Los Angeles,34.05064,-118.20563,060372036011005
91335,7932 N KEER DR,,Los Angeles,34.21486,-118.53476,060371314003004
91306,7147 N WINNETKA AVE,,Los Angeles,34.2003,-118.57126,060371348012000
90292,557 E WASHINGTON BLVD,,Los Angeles,33.98384,-118.45957,060372739022001
90027,1831 N KENMORE AVE,,Los Angeles,34.10438,-118.29758,060371892011001
90292,3211 N WASHINGTON BLVD,,Los Angeles,33.98987,-118.44857,060372741004007
90016,2124 S RIMPAU BLVD,1/2,Los Angeles,34.03647,-118.34474,060372186001002
90065,4244 E YORK BLVD,,Los Angeles,34.12395,-118.22477,060371862022000
90292,621 E WASHINGTON BLVD,1/2,Los Angeles,33.98492,-118.4579,060372739022001
90027,1804 N SERRANO AVE,1/2,Los Angeles,34.10367,-118.3071,060371904021001
90292,405 E WASHINGTON BLVD,,Los Angeles,33.98131,-118.46349,060372739022016
90292,613 E WASHINGTON BLVD,1/2,Los Angeles,33.98481,-118.45808,060372739022001
90046,8444 W MAGNOLIA DR,,Los Angeles,34.1023,-118.37682,060371942003002
90046,8524 W COLE CREST DR,,Los Angeles,34.10266,-118.37723,060371942003002
90717,24813 S WESTERN AVE,,Los Angeles,33.79886,-118.30798,060372933022007
90006,1223 S KENMORE AVE,,Los Angeles,34.04838,-118.29707,060372133101006
90094,12692 W MILLENNIUM,,Los Angeles,33.97649,-118.41475,060372756043015
90065,4248 E YORK BLVD,,Los Angeles,34.124,-118.22466,060371862022000
91042,10515 N TUJUNGA CANYON BLVD,,Los Angeles,34.25997,-118.29301,060371011103008
90042,5025 N FIGUEROA ST,,Los Angeles,34.10556,-118.20145,060371838101009
90077,2620 N LATIMER LANE,,Los Angeles,34.11847,-118.44877,060372612001007
90033,709 N SOTO ST,,Los Angeles,34.05066,-118.20561,060372036011005
90065,4237 E YORK BLVD,,Los Angeles,34.12418,-118.22498,060371861003011
90292,3019 N WASHINGTON BLVD,,Los Angeles,33.98918,-118.44994,060372741004005
90035,1646 S GARTH AVE,,Los Angeles,34.04777,-118.3772,060372170023000
90094,12691 W BLUFF CREEK DR,,Los Angeles,33.9754,-118.41413,060372756043015
90046,8506 W MAGNOLIA DR,,Los Angeles,34.10267,-118.37757,060371942003002
90012,235 S BROADWAY,,Los Angeles,34.05179,-118.2476,060372073051000
90049,2236 N THE TERRACE,,Los Angeles,34.10739,-118.49097,060372623011009
90019,1400 S 3RD AVE,3/4,Los Angeles,34.04604,-118.31997,060372181201001
90006,1221 S KENMORE AVE,,Los Angeles,34.04846,-118.29706,060372133101006
90731,433 W 4TH ST,,Los Angeles,33.74039,-118.28632,060372962203004
90023,2732 E OREGON ST,1/2,Los Angeles,34.03293,-118.21038,060372047002001
90042,1530 N AVENUE 47,,Los Angeles,34.12362,-118.21349,060371834021007
90292,1 E WASHINGTON BLVD,,Los Angeles,33.97931,-118.46683,060372739025004
90010,3350 W WILSHIRE BLVD,,Los Angeles,34.0615,-118.29586,060372123041000
90292,804 E WASHINGTON BLVD,,Los Angeles,33.98779,-118.45249,060372741002000
90042,1515 N AVENUE 47,1/2,Los Angeles,34.12333,-118.21389,060371834021006
90292,766 E WASHINGTON BLVD,,Los Angeles,33.98762,-118.45276,060372741002005
90292,567 E WASHINGTON BLVD,,Los Angeles,33.98401,-118.45931,060372739022001
90292,822 E WASHINGTON BLVD,,Los Angeles,33.98812,-118.45195,060372741002000
90061,144 W 109TH ST,,Los Angeles,33.93725,-118.2755,060372411203004
90026,2335 W MAYBERRY ST,1/2,Los Angeles,34.08415,-118.26372,060371955003007
91343,15142 W CHASE ST,,Los Angeles,34.22444,-118.46262,060371175303002
90292,505 E WASHINGTON BLVD,,Los Angeles,33.98285,-118.46107,060372739022005
90292,741 E WASHINGTON BLVD,,Los Angeles,33.98751,-118.45376,060372741002004
90094,5904 S VILLAGE DR,,Los Angeles,33.97602,-118.41476,060372756043031
90031,1820 N HANCOCK ST,1/2,Los Angeles,34.0653,-118.20876,060371999002007
90292,595 E WASHINGTON BLVD,,Los Angeles,33.9845,-118.45854,060372739022001
90042,4804 E YORK BLVD,1/2,Los Angeles,34.12198,-118.21073,060371834011003
90292,571 E WASHINGTON BLVD,,Los Angeles,33.98404,-118.45927,060372739022001
90292,3121 N WASHINGTON BLVD,,Los Angeles,33.98957,-118.44915,060372741004006
90292,10 E WASHINGTON BLVD,,Los Angeles,33.97904,-118.46652,060372742023007
91406,7324 N WOODLEY AVE,,Los Angeles,34.20364,-118.48346,060371274003006
90025,11407 W SANTA MONICA BLVD,,Los Angeles,34.04596,-118.45131,060372673002001
91335,18123 W TOPHAM ST,,Los Angeles,34.18074,-118.52816,060371329002016
90039,2726 N KNOX AVE,,Los Angeles,34.10104,-118.24609,060371872001005
91605,13104 W CANTARA ST,,Los Angeles,34.2197,-118.4185,060371220001001
91405,15147 W FRED WAY,,Los Angeles,34.20919,-118.46367,060371272102005
91335,7940 N KEER DR,,Los Angeles,34.21523,-118.53476,060371314003004
91307,23069 W COVELLO ST,,Los Angeles,34.20746,-118.62997,060371344222009
90293,7851 W TALBERT ST,,Los Angeles,33.95906,-118.43427,060372766081002
90292,545 E WASHINGTON BLVD,1/2,Los Angeles,33.98362,-118.45993,060372739022001
90019,1161 S PLYMOUTH BLVD,,Los Angeles,34.05124,-118.3293,060372128001001
90039,2724 N KNOX AVE,,Los Angeles,34.10099,-118.24615,060371872001005
90293,7838 W MANCHESTER AVE,,Los Angeles,33.95949,-118.43393,060372766081002
90292,515 E WASHINGTON BLVD,,Los Angeles,33.98299,-118.46083,060372739022005
91335,18127 W TOPHAM ST,,Los Angeles,34.18074,-118.52832,060371329002016
90047,7418 S WESTERN AVE,,Los Angeles,33.97217,-118.30878,060372379001007
90292,513 E WASHINGTON BLVD,,Los Angeles,33.98296,-118.46086,060372739022005
90291,1010 S PACIFIC AVE,,Los Angeles,33.99082,-118.47459,060372734031004
90291,540 E ROSE AVE,,Los Angeles,33.99852,-118.4729,060372733001010
90032,4225 N MAYCREST AVE,,Los Angeles,34.094,-118.16145,060372011201004
90292,3327 N WASHINGTON BLVD,,Los Angeles,33.99077,-118.44764,060372741004001
90046,8512 W COLE CREST DR,,Los Angeles,34.10274,-118.37676,060371942003002
90065,4206 E YORK BLVD,,Los Angeles,34.12348,-118.2258,060371862022000
90291,475 E CARROLL AVE,,Los Angeles,33.9865,-118.46524,060372739023004
91343,15140 W CHASE ST,,Los Angeles,34.22444,-118.46258,060371175303002
90094,12666 W MILLENNIUM,,Los Angeles,33.97693,-118.41374,060372756043015
90038,1151 N LILLIAN WAY,,Los Angeles,34.09221,-118.32789,060371908023002
90061,348 E 120TH ST,,Los Angeles,33.92351,-118.2678,060372410021007
90292,503 E WASHINGTON BLVD,,Los Angeles,33.98282,-118.46109,060372739022005
91423,4181 N WESLIN AVE,,Los Angeles,34.1424,-118.43252,060371417002000
90744,1006 E E ST,,Los Angeles,33.77587,-118.25008,060372947012026
90292,818 E WASHINGTON BLVD,,Los Angeles,33.98803,-118.45209,060372741002000
90049,12520 W THE VISTA,,Los Angeles,34.10631,-118.49063,060372623011011
91326,20226 W JUBILEE WAY,,Los Angeles,34.28288,-118.5746,060371082022023
90501,1545 W 223RD ST,,Los Angeles,33.82465,-118.30534,060372932061003
90032,5134 E DARTMOUTH AVE,,Los Angeles,34.07329,-118.17471,060372016011006
90230,4449 S SLAUSON AVE,,Los Angeles,33.99757,-118.41368,060372751023014
91307,7524 N QUIMBY AVE,,Los Angeles,34.20682,-118.63097,060371344222022
90094,12649 W BLUFF CREEK DR,,Los Angeles,33.97568,-118.41321,060372756043015
90049,2252 N THE TERRACE,,Los Angeles,34.10701,-118.49061,060372623011009
91405,15145 W FRED WAY,,Los Angeles,34.20919,-118.46358,060371272102005
90292,750 E WASHINGTON BLVD,,Los Angeles,33.98734,-118.45323,060372741002005
90044,619 W 65TH ST,,Los Angeles,33.98072,-118.28448,060372376001001
90744,1004 E E ST,,Los Angeles,33.77586,-118.25013,060372947012026
90025,11401 W SANTA MONICA BLVD,,Los Angeles,34.046,-118.45119,060372673002001
90094,12687 W BLUFF CREEK DR,,Los Angeles,33.97547,-118.41391,060372756043015
90292,547 E WASHINGTON BLVD,1/2,Los Angeles,33.98368,-118.45984,060372739022001
90292,603 E WASHINGTON BLVD,,Los Angeles,33.98464,-118.45834,060372739022001
91307,23113 W COVELLO ST,,Los Angeles,34.20746,-118.63043,060371344222009
90293,8614 S SARAN DR,,Los Angeles,33.95924,-118.43247,060372766081001
90065,624 W CYPRESS AVE,,Los Angeles,34.08873,-118.22268,060371853202002
90042,4804 E YORK BLVD,,Los Angeles,34.12198,-118.21073,060371834011003
90292,601 E WASHINGTON BLVD,,Los Angeles,33.98458,-118.45841,060372739022001
90292,3210 N WASHINGTON BLVD,,Los Angeles,33.99016,-118.44886,060372741004004
90026,1611 N MALTMAN AVE,1/2,Los Angeles,34.09101,-118.27633,060371954002009
91607,4725 N RADFORD AVE,,Los Angeles,34.15659,-118.3924,060371433012004
90272,1433 N MARINETTE ROAD,,Los Angeles,34.05642,-118.52165,060372625013003
91304,24073 W JENSEN DR,,Los Angeles,34.22316,-118.65106,060371132311016
90292,800 E WASHINGTON BLVD,,Los Angeles,33.98776,-118.45255,060372741002000
90272,17547 W CASTELLAMMARE DR,,Los Angeles,34.04027,-118.5596,060372626043015
91367,23300 W LEONORA DR,,Los Angeles,34.16129,-118.63413,060371370001016
90293,7815 E TALBERT ST,,Los Angeles,33.95897,-118.43315,060372766081002
90744,929 E CRUCES ST,,Los Angeles,33.79335,-118.25131,060372941202009
90094,5911 S WESTLAWN AVE,,Los Angeles,33.97688,-118.41266,060372756043015
90065,2655 S MEDLOW AVE,,Los Angeles,34.12702,-118.22434,060371861003002
90015,319 W OLYMPIC BLVD,,Los Angeles,34.04206,-118.25877,060372079021003
90292,597 E WASHINGTON BLVD,,Los Angeles,33.98455,-118.45847,060372739022001
91406,6553 N GAVIOTA AVE,,Los Angeles,34.19015,-118.48168,060371276052003
90292,553 E WASHINGTON BLVD,1/2,Los Angeles,33.98376,-118.45971,060372739022001
90292,308 E WASHINGTON BLVD,,Los Angeles,33.98057,-118.46375,060372742021000
90046,2105 N GROVELAND DR,,Los Angeles,34.10877,-118.37704,060371942002002
90018,3630 S 6TH AVE,,Los Angeles,34.02195,-118.32345,060372190201007
90292,667 E WASHINGTON BLVD,,Los Angeles,33.98575,-118.45652,060372739021015
90292,830 E WASHINGTON BLVD,,Los Angeles,33.98823,-118.45176,060372741002000
91352,8337 N LAUREL CANYON BLVD,,Los Angeles,34.22287,-118.3967,060371210102000
90037,1046 W 56TH ST,,Los Angeles,33.99124,-118.29318,060372326021004
90292,108 E WASHINGTON BLVD,,Los Angeles,33.97984,-118.46511,060372742023002
90293,8601 S SARAN DR,,Los Angeles,33.95953,-118.4328,060372766081002
90292,675 E WASHINGTON BLVD,,Los Angeles,33.98592,-118.45625,060372739021015
90292,647 E WASHINGTON BLVD,,Los Angeles,33.98539,-118.45716,060372739022000
90291,542 E ROSE AVE,,Los Angeles,33.99853,-118.47286,060372733001010
91405,15141 W FRED WAY,,Los Angeles,34.20922,-118.4634,060371272102005
90094,5903 S WESTLAWN AVE,,Los Angeles,33.97704,-118.41275,060372756043015
90292,732 E WASHINGTON BLVD,,Los Angeles,33.98697,-118.45383,060372741002005
90042,1552 N AVENUE 47,,Los Angeles,34.12433,-118.2133,060371834021007
90065,4229 E YORK BLVD,,Los Angeles,34.12407,-118.22521,060371861003011
90015,1624 S HILL ST,,Los Angeles,34.03405,-118.26485,060372240101035
90094,12680 W MILLENNIUM,,Los Angeles,33.9768,-118.41402,060372756043015
91331,10354 N DIAMOND WAY,,Los Angeles,34.25893,-118.40213,060371047031000
91335,7941 N KEER DR,,Los Angeles,34.21522,-118.53492,060371314003004
90029,900 N WESTERN AVE,,Los Angeles,34.08641,-118.30895,060371916101003
90293,7819 W TALBERT ST,,Los Angeles,33.95897,-118.43329,060372766081002
90293,7856 W MANCHESTER AVE,,Los Angeles,33.95953,-118.43451,060372766081002
90094,12693 W BLUFF CREEK DR,,Los Angeles,33.97538,-118.41422,060372756043015
90292,737 E WASHINGTON BLVD,,Los Angeles,33.98742,-118.45388,060372741002004
90094,12630 W MILLENNIUM,,Los Angeles,33.9772,-118.41312,060372756043015
91406,6539 N GAVIOTA AVE,,Los Angeles,34.1898,-118.48167,060371276052003
90035,1644 S GARTH AVE,1/2,Los Angeles,34.04783,-118.37719,060372170023000
91307,23065 W COVELLO ST,,Los Angeles,34.20746,-118.62976,060371344222009
90292,623 E WASHINGTON BLVD,1/2,Los Angeles,33.98499,-118.45783,060372739022001
90501,21170 S WESTERN AVE,,Los Angeles,33.83782,-118.30899,060372920022004
90077,2658 N LATIMER LANE,,Los Angeles,34.11975,-118.44932,060372612001007
91326,11498 N TWIN HILLS AVE,,Los Angeles,34.28109,-118.55317,060371081023006
90027,1833 N KENMORE AVE,,Los Angeles,34.10441,-118.29747,060371892011001
90291,473 E CARROLL AVE,,Los Angeles,33.98648,-118.46529,060372739023004
90027,1829 N KENMORE AVE,,Los Angeles,34.10441,-118.29776,060371892011001
91307,23108 W COVELLO ST,,Los Angeles,34.20715,-118.63027,060371344222022
90292,307 E WASHINGTON BLVD,,Los Angeles,33.98062,-118.46458,060372739024013
90292,573 E WASHINGTON BLVD,1/2,Los Angeles,33.9841,-118.45919,060372739022001
90292,3215 N WASHINGTON BLVD,,Los Angeles,33.98994,-118.44843,060372741004007
90292,19 E WASHINGTON BLVD,,Los Angeles,33.97953,-118.46644,060372739025021
90292,6 E WASHINGTON BLVD,,Los Angeles,33.97898,-118.46662,060372742023007
90292,4622 S GLENCOE AVE,,Los Angeles,33.98459,-118.43245,060372753131004
90292,735 E WASHINGTON BLVD,,Los Angeles,33.98741,-118.45399,060372741002004
91335,18107 W TOPHAM ST,,Los Angeles,34.18075,-118.52775,060371329002016
90094,12654 W MILLENNIUM,,Los Angeles,33.97702,-118.41352,060372756043015
90044,505 W 62ND ST,,Los Angeles,33.98338,-118.2831,060372371022004
90291,1600 S IRVING TABOR CT,,Los Angeles,33.99013,-118.46324,060372736003024
90292,693 E WASHINGTON BLVD,,Los Angeles,33.98625,-118.45573,060372739021015
90292,828 E WASHINGTON BLVD,,Los Angeles,33.98825,-118.45173,060372741002000
90292,4608 S GLENCOE AVE,,Los Angeles,33.98446,-118.43283,060372753131004
90065,2601 S MEDLOW AVE,,Los Angeles,34.12831,-118.22349,060371861003002
90042,1537 N AVENUE 47,,Los Angeles,34.12399,-118.21365,060371834021006
91307,23100 W COVELLO ST,,Los Angeles,34.20715,-118.63004,060371344222022
90046,8514 W COLE CREST DR,,Los Angeles,34.10272,-118.37686,060371942003002
90049,12546 W THE VISTA,,Los Angeles,34.10584,-118.49083,060372623011011
91343,15134 W CHASE ST,,Los Angeles,34.22443,-118.46231,060371175303002
90292,749 E WASHINGTON BLVD,,Los Angeles,33.98765,-118.45348,060372741002004
90003,140 W 86TH PL,,Los Angeles,33.9592,-118.27534,060372402003002
90292,685 E WASHINGTON BLVD,,Los Angeles,33.98614,-118.45592,060372739021015
91607,4814 N BEN AVE,,Los Angeles,34.15792,-118.3938,060371251021016
90292,417 E WASHINGTON BLVD,,Los Angeles,33.98151,-118.46315,060372739022016
90042,120 N AVENUE 63,,Los Angeles,34.11539,-118.18214,060371831011009
90065,2623 S MEDLOW AVE,,Los Angeles,34.12784,-118.22383,060371861003002
90292,717 E WASHINGTON BLVD,,Los Angeles,33.98706,-118.4545,060372741002004
90292,708 E WASHINGTON BLVD,,Los Angeles,33.98672,-118.45423,060372741002005
90028,1422 N COLE PL,,Los Angeles,34.09682,-118.33015,060371908022002
90065,4246 E YORK BLVD,,Los Angeles,34.12396,-118.22473,060371862022000
90094,5907 S WESTLAWN AVE,,Los Angeles,33.97696,-118.41271,060372756043015
90292,11 E WASHINGTON BLVD,,Los Angeles,33.97943,-118.46659,060372739025021
91367,23063 W MARIANO ST,,Los Angeles,34.16875,-118.62991,060371370001002
90042,1517 N AVENUE 47,1/2,Los Angeles,34.12346,-118.21385,060371834021006
90036,517 S FAIRFAX AVE,,Los Angeles,34.06689,-118.36176,060372147001002
90018,3630 S 6TH AVE,1/2,Los Angeles,34.02195,-118.32345,060372190201007
90042,217 N AVENUE 59,,Los Angeles,34.11218,-118.1918,060371836202006
90292,3233 N WASHINGTON BLVD,,Los Angeles,33.99012,-118.44803,060372741004008
90292,669 E WASHINGTON BLVD,,Los Angeles,33.98579,-118.45645,060372739021015
90042,4991 E CORINGA DR,,Los Angeles,34.12589,-118.20589,060371816001006
90292,12 E WASHINGTON BLVD,,Los Angeles,33.97914,-118.46635,060372742023006
90292,315 E WASHINGTON BLVD,,Los Angeles,33.98069,-118.46444,060372739024013
90023,1133 S ROSALIND AVE,,Los Angeles,34.0265,-118.21244,060372047003015
90019,4065 W VENICE BLVD,,Los Angeles,34.04395,-118.3256,060372181101000
90291,1650 S IRVING TABOR CT,,Los Angeles,33.98957,-118.46237,060372736003024
90292,810 E WASHINGTON BLVD,,Los Angeles,33.98791,-118.45229,060372741002000
90042,1563 N AVENUE 47,,Los Angeles,34.12465,-118.21347,060371834021006
91405,6844 N WOODMAN AVE,,Los Angeles,34.19531,-118.43098,060371235101006
91335,7946 N KEER DR,,Los Angeles,34.21548,-118.53476,060371314003004
90731,1503 W JOHN S GIBSON BLVD,,Los Angeles,33.76716,-118.28156,060379800311051
90292,824 E WASHINGTON BLVD,,Los Angeles,33.98816,-118.45189,060372741002000
90094,12636 W MILLENNIUM,,Los Angeles,33.97715,-118.41323,060372756043015
90293,7800 W MANCHESTER AVE,,Los Angeles,33.9595,-118.43284,060372766081002
